following,followers,actions,is_retweet,location,Type
0.0,0.0,,1.0,✶✶✶✶,Quality
0.0,47700.0,,0.0,"Toronto, Ontario",Quality
0.0,0.0,0.0,0.0,Detroit,Quality
0.0,0.0,2.0,0.0,🦖,Quality
0.0,9.0,1930.0,0.0,"Сочи, Россия",Spam
0.0,0.0,,0.0,,Quality
0.0,0.0,,0.0,,Quality
0.0,0.0,,0.0,ar ✈️ga ✈️tx,Quality
0.0,0.0,,0.0,Yaad,Quality
0.0,0.0,,0.0,,Quality
0.0,0.0,4.0,0.0,"Kingston, NY",Quality
5040.0,14658.0,4852.0,0.0,"Oklahoma City, OK",Spam
8465.0,15216.0,22593.0,0.0,"Sirsa, India",Spam
1149.0,5552.0,140.0,0.0,"Petaling, Selangor",Spam
1745.0,1790.0,4985.0,1.0,neon city,Spam
0.0,0.0,0.0,0.0,london,Quality
11300.0,16700.0,4.0,0.0,"Manchester,England",Quality
0.0,0.0,0.0,0.0,,Quality
853.0,941.0,2453.0,1.0,"Cleveland, Buckeye Country",Spam
1737.0,842.0,3287.0,0.0,Japan,Spam
8665.0,13114.0,14076.0,0.0,"Bowling Green, OH",Spam
,0.0,131.0,0.0,,Quality
0.0,0.0,,1.0,,Quality
8674.0,11809.0,5264.0,0.0,Bergen County,Spam
0.0,14700.0,400.0,0.0,tzuyu kor-eng translations,Quality
0.0,0.0,0.0,0.0,"Nashville, TN",Quality
0.0,0.0,0.0,0.0,"Bournemouth, England",Quality
415.0,761.0,2235.0,1.0,"Temerloh,pahang",Spam
28400.0,26000.0,16.0,0.0,Fiume Veneto,Quality
0.0,0.0,,0.0,"Vancouver, Canada",Quality
9708.0,61185.0,49074.0,0.0,"Isle of Lewis, Scotland",Spam
14198.0,14706.0,4406.0,0.0,"Blue Bell, PA, USA",Spam
558.0,436.0,966.0,1.0,Zürich,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,1.0,Detroit 🛫LA,Quality
18107.0,19364.0,10146.0,1.0,Eating icecream,Spam
0.0,0.0,0.0,0.0,"Alabama, USA",Quality
0.0,52400.0,,0.0,"Tampa, FL",Quality
566.0,428.0,1164.0,1.0,Edenia,Spam
6025.0,11910.0,3627.0,0.0,day6 • bap • ateez • nct,Spam
7255.0,6601.0,19285.0,1.0,"Paris, FRANCE",Spam
0.0,0.0,,0.0,Az,Quality
0.0,0.0,,0.0,"Iowa City, IA",Quality
0.0,0.0,0.0,0.0,,Quality
8842.0,24903.0,37244.0,0.0,"Rochester, NY",Spam
0.0,11600.0,2.0,0.0,The Grey Area,Quality
3460.0,11502.0,13417.0,0.0,with Ali,Spam
13420.0,12675.0,10311.0,0.0,bts; iu; mamamoo; dean,Spam
8671.0,12298.0,16570.0,0.0,Brooklyn,Spam
6384.0,11838.0,13893.0,0.0,North West,Spam
0.0,0.0,,0.0,skateboarding w/ @liltunechi,Quality
0.0,0.0,,0.0,,Quality
32300.0,1760000.0,,0.0,Where Im Supposed To Be,Quality
0.0,15400.0,,0.0,,Quality
8607.0,13052.0,11863.0,0.0,"Fingal, Ireland",Spam
0.0,135.0,5653.0,1.0,JHB,Spam
0.0,11.0,728.0,0.0,Bangalore,Spam
5085.0,15197.0,23593.0,0.0,KoHoStreet.com,Spam
0.0,0.0,,0.0,buzz off goomba,Quality
0.0,0.0,,0.0,"Houston, TX",Quality
96.0,48.0,374.0,0.0,Jamaica,Spam
14152.0,13251.0,37111.0,0.0,Russian Federation,Spam
297000.0,105000000.0,,0.0,,Quality
6823.0,12483.0,2106.0,0.0,Miner Hall  💚 💕,Spam
834.0,902.0,4941.0,1.0,"DRHM, NC",Spam
273.0,22.0,358.0,1.0,"Mumbai, Maharashtra",Spam
2515.0,3068.0,4277.0,1.0,"Maryland, USA",Spam
7197.0,8136.0,23643.0,1.0,Food City,Spam
2332.0,2734.0,28621.0,1.0,Vegas  🎲,Spam
1886.0,1638.0,3860.0,1.0,US,Spam
0.0,0.0,,0.0,Lebanon,Quality
2978.0,923.0,4789.0,0.0,sc: istrictlybad,Spam
309.0,780.0,7874.0,1.0,"Fishtown, Philadelphia",Spam
8923.0,14274.0,4327.0,1.0,jb & camila follows,Spam
0.0,11100.0,4.0,0.0,NY,Quality
0.0,0.0,,0.0,"Boston, MA",Quality
900.0,1128.0,6236.0,1.0,"deadass, new york",Spam
0.0,0.0,0.0,0.0,A Lake named Chennai,Quality
977.0,166.0,471.0,0.0,"ÜT: 44.753146,-93.177496",Spam
1710.0,1932.0,1859.0,1.0,Nowhere or Everywhere.,Spam
9083.0,10532.0,881.0,1.0,"Silver Spring, MD",Spam
10400.0,41600.0,,0.0,Turn On My Notifcations,Quality
0.0,0.0,,0.0,,Quality
686.0,332.0,895.0,1.0,1/2 nsfw,Spam
1002.0,22.0,1531.0,0.0,monfero,Spam
0.0,0.0,1095.0,0.0,,Quality
281.0,72.0,849.0,0.0,Rollin on a river,Spam
0.0,0.0,,0.0,"Largo, Florida",Quality
0.0,0.0,,0.0,305/954,Quality
1330.0,1901.0,6277.0,1.0,"Clayton, DE USA",Spam
743.0,803.0,4762.0,1.0,Middle Centre,Spam
66.0,163.0,9239.0,1.0,Mexico City,Spam
8517.0,13940.0,20718.0,0.0,"Nebraska, USA",Spam
285.0,339.0,1124.0,1.0,"Brighton, MI",Spam
2325.0,2739.0,29812.0,1.0,"Sinaloa, México",Spam
0.0,0.0,,0.0,Liverpool,Quality
0.0,11200.0,29.0,0.0,Ibiza,Quality
993.0,57.0,1033.0,0.0,Laredo Tx,Spam
1500.0,1798.0,1646.0,1.0,Everywhere: More... Link ↓,Spam
10816.0,13952.0,14627.0,0.0,happiest place on earth,Spam
0.0,0.0,,0.0,Estadio Vicente Calderon,Quality
5256.0,5907.0,405.0,0.0,"Halifax, Nova Scotia",Spam
0.0,24300000.0,,0.0,,Quality
9185.0,8359.0,16013.0,0.0,"Derby, England",Spam
0.0,0.0,0.0,0.0,International,Quality
0.0,0.0,0.0,0.0,KC baby,Quality
41730.0,67746.0,5781.0,0.0,"Palm Island, Florida",Spam
135.0,8.0,571.0,0.0,p,Spam
0.0,0.0,,0.0,,Quality
40.0,22.0,22880.0,0.0,"Long Island, New York",Spam
0.0,0.0,,0.0,"Louisville, KY",Quality
0.0,259000.0,,0.0,Trillsammy.com,Quality
0.0,0.0,,0.0,,Quality
0.0,0.0,0.0,0.0,she/her,Quality
3754.0,4153.0,8293.0,0.0,Soufside of Atlanta,Spam
0.0,0.0,,0.0,"Louisville, KY",Quality
0.0,0.0,,0.0,Stead Blk’,Quality
2168.0,3148.0,7156.0,0.0,Riding The Line,Spam
2723.0,2146.0,4363.0,1.0,Oklahoma City,Spam
32600.0,11800.0,0.0,0.0,EVERY MAJOR PARTY SCENE,Quality
358.0,468.0,757.0,0.0,Ommoncay Ealthway,Spam
7927.0,15368.0,15546.0,0.0,somewhere in northern italy,Spam
0.0,0.0,0.0,0.0,,Quality
6109.0,17528.0,40911.0,0.0,65,Spam
0.0,0.0,0.0,0.0,757 ☃️,Quality
10309.0,11378.0,16145.0,0.0,ygnewgg,Spam
5410.0,14881.0,19465.0,0.0,flo rida,Spam
0.0,0.0,0.0,0.0,Hogwarts,Quality
0.0,0.0,,0.0,,Quality
2119.0,1838.0,2955.0,0.0,"Malmo, Sweden",Spam
10130.0,13657.0,15546.0,0.0,SLAM,Spam
5179.0,25380.0,41701.0,0.0,"LG(B)T 🏳️‍🌈 Ft Lewis, WA",Spam
8466.0,13743.0,22605.0,0.0,"Scotland, U.K",Spam
0.0,0.0,,0.0,,Quality
1349.0,1924.0,3560.0,1.0,"Vermont, USA",Spam
0.0,0.0,0.0,0.0,Quezon City,Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,"Neptune, NJ",Quality
3791.0,15728.0,29232.0,0.0,"Mullica Hill, NJ",Spam
2689.0,2379.0,4091.0,1.0,"Denver, Colorado",Spam
0.0,0.0,,0.0,"Atlanta, GA",Quality
0.0,59200000.0,,0.0,"Washington, DC",Quality
0.0,0.0,264.0,0.0,,Quality
10403.0,12015.0,8438.0,0.0,North Carolina USA,Spam
0.0,0.0,,1.0,,Quality
2964.0,629.0,1320.0,0.0,iorc,Spam
5226.0,6412.0,13528.0,0.0,"Somerville, MA",Spam
5175.0,25381.0,41935.0,0.0,Holyrood,Spam
0.0,0.0,,0.0,,Quality
0.0,36900.0,0.0,0.0,UK,Quality
13349.0,21697.0,53545.0,0.0,Tx,Spam
0.0,0.0,0.0,0.0,"Tysons Corner, VA",Quality
2976.0,472.0,262.0,0.0,The Forest of Dean & Wye Valley,Spam
0.0,0.0,,0.0,"England, United Kingdom",Quality
0.0,53000.0,,0.0,{click the link if you're new},Quality
1771.0,1811.0,3815.0,1.0,"757, VA, DMV, NYC",Spam
0.0,0.0,,0.0,North Carolina,Quality
0.0,5050000.0,,0.0,"Seoul, Korea",Quality
983.0,3142.0,33063.0,0.0,Terra,Spam
1977.0,1343.0,1164.0,0.0,"Fayetteville, NC  2️⃣- 6️⃣",Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,@failedbyeput,Quality
14547.0,13231.0,8621.0,0.0,Amman,Spam
10317.0,10196.0,1203.0,0.0,Valley of Nostalgic,Spam
4695.0,4634.0,10406.0,1.0,SEC Country,Spam
5298.0,14839.0,21484.0,0.0,"Manchester,England",Spam
0.0,0.0,2.0,0.0,"Memphis, TN",Quality
4568.0,4443.0,5545.0,1.0,metro atlanta,Spam
38.0,7.0,1732.0,0.0,"Pilin, Rembau, Negeri Sembilan",Spam
892.0,930.0,1394.0,1.0,"Milan, Italy",Spam
13700.0,346000.0,22.0,0.0,"Brooklyn, NY",Quality
0.0,0.0,2.0,0.0,lmao,Quality
0.0,124000.0,,0.0,,Quality
0.0,0.0,0.0,0.0,"Logroño, La Rioja",Quality
0.0,0.0,0.0,0.0,,Quality
0.0,23800000.0,,0.0,Harveytown,Quality
0.0,0.0,,0.0,"Elmont, NY",Quality
4319.0,16828.0,15104.0,0.0,Bharat  🇮🇳,Spam
4757.0,2817.0,3067.0,0.0,Planet Earth,Spam
9073.0,11377.0,1203.0,0.0,Jakarta - Indonesia,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,0.0,NPA,Quality
10052.0,11651.0,13071.0,0.0,125,Spam
13673.0,12718.0,8432.0,0.0,Hereford_UK,Spam
0.0,0.0,11.0,0.0,Plastic beach,Quality
0.0,10100.0,94.0,0.0,Great Yarmouth,Quality
0.0,3200000.0,,0.0,,Quality
4694.0,2205.0,3325.0,0.0,"West Hollywood, CA",Spam
0.0,0.0,,0.0,sneg,Quality
11200.0,19100.0,21.0,0.0,KCH,Quality
0.0,12700000.0,,0.0,,Quality
0.0,0.0,0.0,0.0,Bolt Up,Quality
8146.0,20540.0,17989.0,0.0,"NY, NY",Spam
6713.0,16949.0,25010.0,0.0,"Azania , Afrika",Spam
1307.0,1685.0,2687.0,1.0,AMICHI-Richmond Hill-ALAIGBO,Spam
1940.0,1757.0,3929.0,1.0,Nambia,Spam
0.0,4.0,813.0,0.0,twittersupplement@gmail.com,Spam
0.0,22000.0,324.0,0.0,,Quality
0.0,0.0,,1.0,"Orlando, FL",Quality
7951.0,12818.0,2301.0,0.0,THE KITCHEN,Spam
9475.0,61090.0,50015.0,0.0,the rock show.,Spam
194.0,1069.0,505.0,0.0,"Vancouver, British Columbia",Spam
886.0,836.0,2500.0,1.0,"Northern Michigan, USA",Spam
0.0,0.0,0.0,0.0,"Utah, USA",Quality
0.0,0.0,0.0,0.0,Boston Ma,Quality
0.0,0.0,,0.0,"in a galaxy far, far away. . .",Quality
2233.0,1338.0,1320.0,1.0,Bolt Up,Spam
4928.0,1693.0,1642.0,0.0,Mochudi-Botswana-..PTA -SA-,Spam
0.0,0.0,0.0,0.0,"London, UK",Quality
0.0,114000.0,,0.0,ot7 © 140525,Quality
0.0,25500.0,,0.0,europe,Quality
2448.0,261.0,173.0,0.0,Lost Down The Rabbit Hole,Spam
15719.0,14381.0,3598.0,0.0,Michigan,Spam
0.0,63000.0,,0.0,“Oakland”,Quality
0.0,0.0,,0.0,"West Point, GA",Quality
2961.0,1236.0,1617.0,0.0,"orel ,, gringe",Spam
0.0,16500.0,0.0,0.0,"Karachi, Pakistan",Quality
0.0,503000.0,,1.0,"Altoona, PA",Quality
887.0,731.0,1852.0,1.0,México,Spam
0.0,0.0,,0.0,NYC,Quality
8933.0,10154.0,29135.0,1.0,"Bicester, Oxfordshire, UK",Spam
5354.0,6828.0,1552.0,1.0,the tip of your tongue,Spam
0.0,0.0,0.0,0.0,b-o-o-g-i-e wang ziyi hey bro,Quality
0.0,0.0,,0.0,JHB,Quality
0.0,1622.0,2571.0,0.0,"Petaling, Selangor",Spam
12300.0,15100.0,44.0,0.0,California/Arizona,Quality
0.0,0.0,0.0,0.0,,Quality
1225.0,941.0,3678.0,1.0,Peep @k_sinatra7 or you fake,Spam
2330.0,3029.0,3570.0,1.0,[#1 Fan/Parody Account],Spam
2865.0,715.0,488.0,0.0,WORLDWIDE,Spam
0.0,42400.0,11.0,0.0,"San Antonio, Texas",Quality
0.0,0.0,2.0,0.0,Chicago,Quality
0.0,0.0,0.0,0.0,bts; iu; mamamoo; dean,Quality
10157.0,15312.0,16774.0,0.0,Ima franchise. IG:super.skrong,Spam
67.0,69.0,77.0,0.0,"Pottstown, PA",Spam
1483.0,1483.0,4582.0,1.0,New York!,Spam
0.0,12500.0,,0.0,"Combine, Texas",Quality
0.0,0.0,,0.0,,Quality
0.0,0.0,,0.0,Nagpur,Quality
0.0,0.0,0.0,0.0,,Quality
36000.0,71000.0,520.0,0.0,New York,Quality
246.0,2142.0,144510.0,1.0,🇸🇬 싱가포르 ♡,Spam
0.0,0.0,10.0,0.0,,Quality
0.0,0.0,,0.0,Kuala Lumpur,Quality
0.0,0.0,0.0,0.0,UK,Quality
0.0,755000.0,810.0,0.0,,Quality
0.0,2320000.0,244.0,0.0,"New York, NY",Quality
7061.0,17670.0,44055.0,0.0,Heart & body H ❤️ME in LA,Spam
5555.0,9251.0,6340.0,1.0,"dallas, tx",Spam
2959.0,1110.0,1367.0,0.0,News dans les j'aime,Spam
2733.0,2680.0,3464.0,0.0,"Pilin, Rembau, Negeri Sembilan",Spam
0.0,413000.0,189.0,0.0,"Sydney, New South Wales",Quality
16712.0,16731.0,1853.0,0.0,Bharat  🇮🇳,Spam
4739.0,1485.0,519.0,0.0,🌊,Spam
4288.0,3393.0,13057.0,0.0,"Newark, NJ",Spam
8750.0,19623.0,17780.0,0.0,"London, UK",Spam
0.0,0.0,4.0,0.0,,Quality
0.0,0.0,,0.0,Japan,Quality
0.0,0.0,29.0,0.0,stl,Quality
5536.0,8203.0,14314.0,0.0,"Woodbridge, Suffolk, UK",Spam
0.0,0.0,,0.0,"Central Luzon, Republic of the",Quality
0.0,0.0,0.0,0.0,"Annapolis, MD",Quality
0.0,,,1.0,,Quality
0.0,0.0,0.0,0.0,"Canada, Iqaluit",Quality
0.0,59200000.0,,0.0,"Washington, DC",Quality
10294.0,18170.0,9516.0,0.0,↳,Spam
0.0,0.0,0.0,0.0,"Indiana, USA",Quality
151000.0,152000.0,,0.0,Nwh91tree@gmail.com,Quality
1668.0,2435.0,1177.0,1.0,cromalino@cpsj.com,Spam
0.0,1690000.0,716.0,0.0,,Quality
0.0,0.0,417.0,0.0,Ohio,Quality
0.0,0.0,,0.0,west baltimore | zone 7,Quality
0.0,745000.0,,0.0,"B'klyn, NYC, LA",Quality
0.0,14.0,714.0,0.0,w/ matty,Spam
3329.0,3003.0,5356.0,0.0,Mon' Studio,Spam
0.0,13300.0,60.0,0.0,Essex,Quality
0.0,0.0,4.0,0.0,,Quality
0.0,0.0,,0.0,In my bag  🥇,Quality
0.0,0.0,0.0,0.0,Austin TX,Quality
834.0,1441.0,3648.0,1.0,"Union Beach, NJ",Spam
0.0,214000.0,792.0,0.0,अंधेरनगरी,Quality
67100.0,225000.0,,0.0,Singapore,Quality
0.0,0.0,6.0,0.0,"Nova Scotia , Canada",Quality
6951.0,19710.0,42200.0,0.0,INTERNATIONAL,Spam
0.0,0.0,0.0,0.0,CVT,Quality
2315.0,3010.0,4598.0,1.0,small red dot,Spam
0.0,0.0,2.0,0.0,"Malmo, Sweden",Spam
9841.0,20103.0,24901.0,0.0,"Westchester County, NY",Spam
0.0,65200.0,12.0,0.0,she | her,Quality
0.0,0.0,,0.0,,Quality
1329.0,595.0,3250.0,1.0,Snap: itsbrionna_xoxo,Spam
2143.0,1513.0,1715.0,1.0,Haiti - New Orleans,Spam
0.0,0.0,0.0,0.0,"South Carolina, USA",Quality
5373.0,15483.0,18263.0,0.0,"Sunderland, UK",Spam
0.0,0.0,,0.0,UK and Overseas,Quality
0.0,0.0,,0.0,"Lahore, Pakistan",Quality
0.0,15400.0,7.0,0.0,world wide,Quality
0.0,59500.0,,0.0,Instagram: @AJDelgado13,Quality
0.0,3620000.0,348.0,0.0,"New York, NY",Quality
0.0,0.0,0.0,0.0,"Kazakhstan, Almaty",Quality
0.0,0.0,,0.0,OBLIVION,Quality
0.0,0.0,,1.0,,Quality
5302.0,22100.0,12482.0,0.0,Turn On My Notifcations,Spam
1638.0,1026.0,1302.0,1.0,"Florianópolis, Brazil",Spam
19202.0,25945.0,34817.0,0.0,People's Republic of China,Spam
0.0,0.0,0.0,0.0,West Dallas,Quality
9981.0,20082.0,15114.0,1.0,Tozeur Tunisia,Spam
1903.0,1633.0,3394.0,1.0,jay,Spam
0.0,0.0,,0.0,"Columbus, OH",Quality
0.0,0.0,0.0,0.0,,Quality
29541.0,41724.0,9133.0,1.0,Tempe Ahwatukee Chandler Mesa,Spam
0.0,0.0,0.0,0.0,"Minsk, Belarus",Quality
0.0,18900.0,772.0,0.0,"Hidden Hills, CA",Quality
0.0,0.0,0.0,0.0,Propaganda .,Quality
14473.0,14262.0,3122.0,1.0,Online!,Spam
1704.0,1986.0,4110.0,1.0,"London, N4",Spam
0.0,0.0,,0.0,kuala lumpur,Quality
0.0,0.0,0.0,0.0,Ohio,Quality
0.0,0.0,,0.0,Notts / Sheff,Quality
0.0,1540000.0,49.0,0.0,instagram.com/pixielott,Quality
0.0,0.0,,0.0,Bailiwick of Jersey,Quality
11179.0,36582.0,11075.0,1.0,"Asbury Park, NJ",Spam
0.0,69000.0,368.0,0.0,"Los Angeles, CA",Quality
0.0,0.0,,0.0,France,Quality
0.0,177000.0,8.0,0.0,New York!,Quality
0.0,0.0,72.0,0.0,,Quality
0.0,29000.0,208.0,0.0,Hong Kong,Quality
0.0,5310000.0,,0.0,NBC,Quality
1396.0,2187.0,4265.0,0.0,Alegria,Spam
0.0,0.0,,0.0,,Quality
3660.0,3752.0,6360.0,1.0,vaals,Spam
0.0,0.0,5.0,0.0,"Seattle, Wa",Quality
317.0,390.0,1380.0,1.0,334 ✈️256,Spam
918.0,1037.0,1806.0,0.0,Houston Texas,Spam
0.0,0.0,0.0,0.0,eliwood city,Quality
2665.0,3634.0,13069.0,0.0,Instagram: @gigihadid,Spam
0.0,15100.0,33.0,0.0,"Owosso, Michigan",Quality
17200.0,2540000.0,,0.0,"Juicy County, CA",Quality
7069.0,16296.0,21095.0,0.0,pale blue dot,Spam
0.0,0.0,0.0,0.0,"Sheffield, England",Quality
20500.0,19200.0,,0.0,,Quality
3898.0,4207.0,5271.0,1.0,Nagpur,Spam
0.0,0.0,0.0,0.0,"Minnesota,  Usa",Quality
74.0,152.0,2338.0,1.0,"Mile End, London E3",Spam
988.0,86.0,77.0,0.0,"Mullica Hill, NJ",Spam
0.0,0.0,,0.0,🌍,Quality
0.0,25800.0,,0.0,Indonesia,Quality
39000.0,46900.0,39.0,0.0,UK,Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,OLD TRAFFORD,Quality
5002.0,4200.0,7651.0,0.0,"Ampang, Wilayah Persekutuan Ku",Spam
63.0,68.0,474.0,0.0,walking into spiderwebs,Spam
0.0,49700.0,528.0,0.0,"Manila, Philippines",Quality
8290.0,19312.0,11159.0,0.0,"Minsk, Belarus",Spam
0.0,17000.0,,1.0,"Starkville, MS",Quality
0.0,0.0,148.0,0.0,"Where I'm At,  TX",Quality
61.0,13.0,1514.0,0.0,Cedere Nescio,Spam
6059.0,25810.0,51778.0,0.0,Windsor Ontario,Spam
6667.0,12563.0,11280.0,0.0,"Hillsboro, OR",Spam
3738.0,4127.0,10768.0,0.0,Chicago/NYC,Spam
0.0,0.0,1273.0,0.0,london - lavapiés,Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,0.0,"The Lake District, Cumbria, UK",Quality
7010.0,9202.0,26526.0,1.0,"Bicester, Oxfordshire, UK",Spam
64.0,192.0,4846.0,1.0,"Dublin,Ireland",Spam
0.0,10400.0,6.0,0.0,Khairpur,Quality
3414.0,1991.0,2846.0,1.0,West Africa,Spam
3142.0,3579.0,2861.0,0.0,"Miami, FL.",Spam
8760.0,19326.0,5572.0,0.0,Eos,Spam
0.0,0.0,,0.0,"Lincolnshire, KY",Quality
0.0,46300.0,,0.0,Toronto,Quality
967.0,493.0,323.0,0.0,Global citizen,Spam
0.0,0.0,0.0,0.0,"Charles City, Iowa",Quality
12800.0,46600.0,,0.0,New York,Quality
5376.0,6291.0,7552.0,1.0,12 Locations Nationwide,Spam
1681.0,1592.0,4415.0,1.0,pineapple under the sea,Spam
8649.0,12298.0,18083.0,0.0,"Graham, WA",Spam
5157.0,16533.0,18838.0,0.0,BTS-GOT7-TWICE,Spam
2569.0,2078.0,2331.0,1.0,In my bag  🥇,Spam
0.0,175000.0,108.0,0.0,,Quality
1609.0,1528.0,3041.0,1.0,instagram: @CollegeStudent,Spam
0.0,0.0,61.0,0.0,"Ermont, France",Spam
3977.0,4049.0,368.0,0.0,London and the French Riviera,Spam
19.0,0.0,811.0,0.0,caratland,Spam
0.0,0.0,0.0,0.0,Yahuza,Quality
10434.0,61695.0,56133.0,0.0,"Concepción, Chile",Spam
0.0,0.0,9.0,0.0,Atlanta fucking Georgia,Quality
990.0,133.0,61.0,0.0,"Georgia, USA",Spam
0.0,0.0,,0.0,,Quality
4774.0,2736.0,5169.0,0.0,"Imus, Calabarzon",Spam
0.0,0.0,0.0,0.0,"Los Angeles, CA",Quality
4096.0,2205.0,933.0,0.0,LA,Spam
8648.0,12296.0,18170.0,0.0,Firenze,Spam
1941.0,2459.0,14307.0,1.0,trappin w/ shontez,Spam
1214.0,1030.0,5728.0,1.0,Johannesburg,Spam
14084.0,13224.0,42199.0,0.0,Zimbabwe,Spam
0.0,0.0,,0.0,,Quality
234.0,208.0,1047.0,1.0,Ahead of the curve,Spam
2335.0,2729.0,27587.0,1.0,LA,Spam
8818.0,61083.0,41840.0,0.0,DM to get tweets removed,Spam
938.0,843.0,1495.0,1.0,"Puerto Princesa City, Palawan",Spam
0.0,0.0,0.0,0.0,"where I can kick,I'll be there",Quality
0.0,13000.0,,0.0,LizQuen Universe,Quality
0.0,0.0,,0.0,,Quality
5830.0,16560.0,26108.0,0.0,"Dayton, Ohio",Spam
0.0,0.0,0.0,0.0,,Quality
0.0,22000.0,,0.0,"Bristol, UK",Quality
0.0,0.0,,0.0,"Elf Tower, New Mexico",Quality
27227.0,31426.0,3930.0,0.0,"Cleveland, OH",Spam
0.0,77800.0,305.0,0.0,Southern California,Quality
0.0,0.0,,0.0,,Quality
11857.0,14060.0,8876.0,0.0,alex 😾 💟,Spam
13900.0,190000.0,761.0,0.0,,Quality
0.0,0.0,0.0,0.0,Vancouver,Quality
0.0,275000.0,236.0,0.0,NYC,Quality
0.0,0.0,,0.0,,Quality
0.0,0.0,,0.0,"Omaha, NE  ✈️ Murfreesboro, TN",Quality
0.0,26400.0,618.0,0.0,Bangkok,Quality
0.0,0.0,,0.0,"Little Elm, TX",Quality
0.0,8710000.0,,0.0,,Quality
4971.0,936.0,1356.0,0.0,"Prince Edward Island, Canada",Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,0.0,,Quality
26000.0,1600000.0,,0.0,,Quality
0.0,37900.0,,0.0,,Quality
0.0,0.0,,0.0,"Heacham, Kings Lynn, Norfolk",Quality
0.0,0.0,0.0,0.0,"Karachi, Pakistan",Quality
0.0,0.0,,0.0,"Maryland, USA",Quality
0.0,0.0,0.0,0.0,,Quality
10900.0,53900.0,567.0,0.0,"Lagos, Nigeria",Quality
0.0,67600.0,,0.0,,Quality
538.0,220.0,581.0,1.0,"Roma, Italia",Spam
1888.0,2822.0,532.0,0.0,lne's sana.,Spam
0.0,5050000.0,,0.0,"Seoul, Korea",Quality
16900.0,136000.0,,0.0,"Cincinnati, OH",Quality
34.0,6.0,3344.0,0.0,"Long Island, New York",Spam
0.0,0.0,0.0,0.0,,Quality
5445.0,24188.0,8300.0,0.0,cali ✌🏼,Spam
534.0,315.0,860.0,1.0,"Atlanta, Ga",Spam
620.0,63.0,1958.0,0.0,pamp,Spam
0.0,0.0,,0.0,,Quality
4516.0,3163.0,20611.0,0.0,BTS WORLD,Spam
1958.0,710.0,950.0,1.0,Missouri,Spam
56500.0,519000.0,,1.0,UK,Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,"Bellingham, WA",Quality
10494.0,19639.0,4066.0,0.0,Kentucky,Spam
838.0,800.0,4999.0,1.0,"Marshall, MN",Spam
14318.0,13279.0,23058.0,0.0,"Columbus,ohio",Spam
4049.0,4501.0,5394.0,1.0,"St. Pete, Florida",Spam
408.0,768.0,6977.0,1.0,Alief,Spam
10191.0,11271.0,26211.0,0.0,Dilli  ❤,Spam
0.0,0.0,,1.0,"Karachi, Pakistan",Quality
0.0,0.0,,0.0,"Sittard-Geleen, Nederland",Quality
0.0,0.0,10.0,0.0,IG: sarahwilkinsonn,Quality
0.0,0.0,,0.0,"Valley, AL",Quality
0.0,9.0,2454.0,0.0,"Hackney, London",Spam
0.0,0.0,0.0,0.0,"Milwaukee, WI",Quality
568.0,381.0,888.0,1.0,Deutschland  🇩🇪,Spam
793.0,910.0,3066.0,1.0,tampa bae,Spam
13100.0,15800.0,0.0,0.0,World Wide Web,Quality
987.0,51.0,25.0,0.0,0 fucks land,Spam
84.0,67.0,511.0,0.0,Finding home,Spam
400.0,529.0,824.0,0.0,bobafett.com,Spam
217.0,33.0,461.0,0.0,"Arizona, USA",Spam
0.0,0.0,,1.0,"New Jersey, USA",Quality
0.0,0.0,,0.0,"Sydney, Australia",Quality
1635.0,1440.0,2521.0,1.0,In a crazy World,Spam
8625.0,12286.0,19333.0,0.0,Beech Island  ✈,Spam
0.0,0.0,0.0,0.0,,Quality
68.0,151.0,5425.0,1.0,"Puerto Rico, Gran Canaria",Spam
0.0,28400.0,,0.0,,Quality
0.0,0.0,0.0,0.0,1d,Quality
0.0,39400.0,,0.0,St. Louis,Quality
3740.0,4126.0,10310.0,0.0,"Tulsa, OK",Spam
5295.0,16212.0,11645.0,0.0,407,Spam
0.0,0.0,,1.0,Royston Vasey,Quality
2171.0,2126.0,5215.0,1.0,"Hillaryville, LA",Spam
0.0,0.0,1428.0,0.0,HTX-PG,Quality
1735.0,970.0,3751.0,0.0,"Kampala, Uganda",Spam
0.0,0.0,0.0,0.0,"Imus, Cavite",Quality
0.0,12600.0,6.0,0.0,NYC-Worldwide,Quality
1169.0,705.0,1148.0,1.0,"Denver, Colorado",Spam
74.0,150.0,3764.0,1.0,"Salt Lake City, UT",Spam
4717.0,1757.0,2424.0,0.0,EXO9,Spam
544.0,398.0,1315.0,0.0,"England, United Kingdom",Spam
40148.0,44396.0,5039.0,0.0,rm 201,Spam
246.0,2530.0,158075.0,1.0,USR,Spam
0.0,45800.0,,0.0,,Quality
0.0,183000.0,16.0,0.0,"New York, NY",Quality
